fromDateTime,HUMIDITY,PM1,PM10,PM25,PRESSURE,TEMPERATURE
2020-05-01T20:00:00.000Z,95.5,9.11,17.47,12.85,1004.81,10.07
2020-05-01T21:00:00.000Z,95.23,11.38,21.63,15.72,1004.94,9.63
2020-05-01T22:00:00.000Z,94.75,9.94,19.03,13.89,1005.22,9.14
2020-05-01T23:00:00.000Z,94.75,13.43,26.13,19.05,1004.98,8.9
2020-05-02T00:00:00.000Z,94.75,14.66,28.91,21.08,1004.82,8.39
2020-05-02T01:00:00.000Z,96.59,16.65,32.58,23.89,1004.9,7.82
2020-05-02T02:00:00.000Z,97.6,17.12,33.63,24.57,1004.79,7.26
2020-05-02T03:00:00.000Z,98.35,18.09,37.87,26.8,1004.81,6.89
2020-05-02T04:00:00.000Z,97.33,22.75,52.05,33.94,1004.59,7.42
2020-05-02T05:00:00.000Z,94.0,19.02,41.07,28.06,1004.58,9.34
2020-05-02T06:00:00.000Z,90.33,17.22,35.02,24.64,1004.62,11.44
2020-05-02T07:00:00.000Z,87.75,12.1,22.11,16.55,1004.92,13.1
2020-05-02T08:00:00.000Z,83.89,18.73,39.39,26.64,1004.79,14.85
2020-05-02T09:00:00.000Z,76.61,21.55,45.41,30.44,1004.98,16.05
2020-05-02T10:00:00.000Z,73.07,10.49,17.77,13.45,1005.74,15.61
2020-05-02T11:00:00.000Z,75.21,7.49,12.91,9.7,1005.89,14.91
2020-05-02T12:00:00.000Z,72.45,3.81,6.61,4.93,1005.16,16.49
2020-05-02T13:00:00.000Z,67.4,4.5,7.51,5.68,1005.4,15.68
2020-05-02T14:00:00.000Z,61.93,4.11,6.71,5.1,1005.22,16.06
2020-05-02T15:00:00.000Z,58.76,6.96,10.71,8.32,1005.19,15.8
2020-05-02T16:00:00.000Z,59.09,9.19,14.21,10.96,1005.36,15.22
2020-05-02T17:00:00.000Z,63.25,9.81,15.15,11.68,1005.72,14.29
2020-05-02T18:00:00.000Z,69.76,9.59,15.73,11.91,1006.71,13.04
2020-05-02T19:00:00.000Z,77.9,11.79,19.38,14.79,1007.11,11.77
2020-05-02T20:00:00.000Z,82.94,15.88,26.83,20.34,1007.25,10.72
2020-05-02T21:00:00.000Z,85.14,26.86,54.76,36.45,1007.19,10.02
2020-05-02T22:00:00.000Z,87.1,20.36,38.9,28.0,1007.49,9.27
2020-05-02T23:00:00.000Z,88.57,22.34,44.58,30.83,1007.75,8.65
2020-05-03T00:00:00.000Z,89.5,23.83,50.34,33.48,1008.15,8.12
2020-05-03T01:00:00.000Z,90.04,25.27,54.97,36.12,1008.23,7.8
2020-05-03T02:00:00.000Z,91.0,23.79,50.08,33.25,1008.16,7.65
2020-05-03T03:00:00.000Z,92.94,23.44,49.9,33.03,1009.03,7.31
2020-05-03T04:00:00.000Z,93.91,21.59,44.81,30.49,1009.26,7.95
2020-05-03T05:00:00.000Z,92.71,20.76,43.67,29.63,1010.01,9.23
2020-05-03T06:00:00.000Z,89.92,17.54,33.09,24.28,1010.98,9.97
2020-05-03T07:00:00.000Z,88.21,21.71,46.86,31.26,1011.47,10.9
2020-05-03T08:00:00.000Z,86.11,23.75,54.19,35.21,1012.06,11.51
2020-05-03T09:00:00.000Z,84.49,16.51,32.0,22.7,1012.75,11.69
2020-05-03T10:00:00.000Z,83.64,10.65,18.09,13.74,1013.3,11.95
2020-05-03T11:00:00.000Z,82.14,11.76,20.12,15.29,1013.63,12.03
2020-05-03T12:00:00.000Z,77.65,13.42,24.87,18.34,1013.87,12.17
2020-05-03T13:00:00.000Z,68.87,3.55,5.83,4.42,1014.07,12.81
2020-05-03T14:00:00.000Z,63.67,5.73,9.37,7.16,1014.5,13.32
2020-05-03T15:00:00.000Z,62.58,8.88,14.74,11.17,1014.85,13.56
2020-05-03T16:00:00.000Z,63.76,10.09,16.65,12.69,1015.01,13.41
2020-05-03T17:00:00.000Z,68.98,13.65,23.29,17.52,1015.36,12.31
2020-05-03T18:00:00.000Z,74.68,17.35,31.87,23.5,1015.67,11.37
2020-05-03T19:00:00.000Z,79.45,15.11,26.38,19.8,1016.3,10.56
2020-05-03T20:00:00.000Z,85.08,16.7,30.18,22.51,1016.46,9.6
2020-05-03T21:00:00.000Z,89.11,18.29,34.0,25.31,1016.71,8.83
2020-05-03T22:00:00.000Z,90.25,17.59,33.0,24.55,1017.14,8.14
2020-05-03T23:00:00.000Z,89.8,16.21,29.96,22.19,1017.52,7.42
2020-05-04T00:00:00.000Z,89.94,16.47,30.01,22.33,1017.82,6.78
2020-05-04T01:00:00.000Z,89.81,17.61,32.38,24.02,1017.86,6.25
2020-05-04T02:00:00.000Z,89.5,18.15,34.1,25.32,1017.91,5.69
2020-05-04T03:00:00.000Z,89.5,17.75,33.46,24.62,1017.85,5.56
2020-05-04T04:00:00.000Z,88.19,18.84,36.8,26.99,1018.1,6.24
2020-05-04T05:00:00.000Z,85.57,18.29,35.03,25.74,1018.35,7.67
2020-05-04T06:00:00.000Z,82.57,15.72,28.88,21.44,1018.31,9.74
2020-05-04T07:00:00.000Z,76.68,7.63,13.15,9.9,1018.14,11.87
2020-05-04T08:00:00.000Z,67.06,5.61,9.43,7.14,1017.74,14.06
2020-05-04T09:00:00.000Z,59.52,5.92,9.9,7.53,1017.81,14.2
2020-05-04T10:00:00.000Z,56.16,6.58,10.85,8.31,1017.54,14.84
2020-05-04T11:00:00.000Z,52.72,4.99,8.3,6.27,1016.84,16.26
2020-05-04T12:00:00.000Z,49.6,5.69,9.04,6.92,1016.52,16.28
2020-05-04T13:00:00.000Z,47.02,7.16,11.28,8.73,1016.21,16.24
2020-05-04T14:00:00.000Z,46.85,8.18,12.92,10.0,1015.82,16.28
2020-05-04T15:00:00.000Z,47.05,8.66,13.56,10.51,1015.47,16.29
2020-05-04T16:00:00.000Z,48.77,8.75,13.79,10.67,1014.99,15.68
2020-05-04T17:00:00.000Z,51.18,9.31,14.65,11.25,1014.93,14.52
2020-05-04T18:00:00.000Z,57.18,11.91,19.29,14.78,1015.15,13.3
2020-05-04T19:00:00.000Z,63.41,17.15,29.97,22.57,1014.8,12.19
2020-05-04T20:00:00.000Z,66.01,19.63,38.37,27.03,1014.34,11.36
2020-05-04T21:00:00.000Z,70.25,21.78,44.77,30.24,1013.85,10.39
2020-05-04T22:00:00.000Z,73.82,23.61,49.7,32.94,1013.6,9.39
2020-05-04T23:00:00.000Z,76.55,26.16,56.88,37.24,1013.17,8.63
2020-05-05T00:00:00.000Z,79.12,27.95,61.75,40.03,1012.53,8.1
2020-05-05T01:00:00.000Z,80.16,27.39,61.02,39.45,1012.19,7.73
2020-05-05T02:00:00.000Z,82.37,26.58,60.08,38.9,1011.98,7.68
2020-05-05T03:00:00.000Z,84.36,26.84,60.48,39.1,1011.51,7.49
2020-05-05T04:00:00.000Z,84.89,25.54,57.38,37.21,1011.32,7.91
2020-05-05T05:00:00.000Z,84.57,23.78,52.63,34.54,1012.09,8.44
2020-05-05T06:00:00.000Z,86.71,18.02,35.36,25.55,1012.16,8.83
2020-05-05T07:00:00.000Z,88.18,11.64,20.84,15.5,1012.47,8.57
2020-05-05T08:00:00.000Z,89.5,9.51,17.1,12.78,1012.74,8.16
2020-05-05T09:00:00.000Z,90.07,6.5,11.53,8.63,1013.14,7.95
2020-05-05T10:00:00.000Z,88.58,7.08,12.17,9.23,1013.1,8.02
2020-05-05T11:00:00.000Z,85.78,5.58,9.74,7.39,1013.15,8.43
2020-05-05T12:00:00.000Z,83.91,5.09,8.83,6.55,1012.97,8.97
2020-05-05T13:00:00.000Z,78.59,7.28,12.35,9.43,1012.58,10.66
2020-05-05T14:00:00.000Z,72.7,6.51,11.07,8.29,1012.65,10.72
2020-05-05T15:00:00.000Z,70.58,6.51,11.21,8.38,1012.55,10.61
2020-05-05T16:00:00.000Z,72.6,6.95,12.27,9.09,1012.44,10.17
2020-05-05T17:00:00.000Z,77.2,7.29,13.11,9.87,1012.81,9.18
2020-05-05T18:00:00.000Z,80.56,8.33,14.8,10.88,1013.14,8.25
2020-05-05T19:00:00.000Z,84.61,10.21,18.97,14.06,1013.12,7.45
2020-05-05T20:00:00.000Z,87.89,10.84,20.14,14.87,1012.93,6.83
2020-05-05T21:00:00.000Z,89.38,9.84,18.38,13.66,1012.73,6.35
2020-05-05T22:00:00.000Z,90.46,11.47,21.68,15.88,1012.63,6.0
2020-05-05T23:00:00.000Z,91.75,11.48,21.3,15.68,1012.16,5.68
2020-05-06T00:00:00.000Z,91.75,11.33,21.43,15.78,1011.87,5.49
2020-05-06T01:00:00.000Z,92.29,10.09,19.08,13.92,1011.57,5.66
2020-05-06T02:00:00.000Z,93.03,12.49,24.6,18.01,1011.35,5.95
2020-05-06T03:00:00.000Z,93.25,14.95,31.15,22.46,1011.03,6.46
2020-05-06T04:00:00.000Z,93.25,15.69,32.7,23.48,1011.05,7.02
2020-05-06T05:00:00.000Z,93.76,14.11,27.38,19.92,1011.59,7.63
2020-05-06T06:00:00.000Z,93.5,13.07,24.7,18.15,1012.18,7.98
2020-05-06T07:00:00.000Z,91.77,10.46,19.42,14.32,1012.14,8.32
2020-05-06T08:00:00.000Z,89.02,11.17,21.13,15.6,1011.98,8.62
2020-05-06T09:00:00.000Z,85.53,11.49,22.2,16.37,1012.21,9.18
2020-05-06T10:00:00.000Z,80.89,9.84,18.52,13.81,1012.08,10.33
2020-05-06T11:00:00.000Z,75.83,9.13,16.68,12.47,1012.22,11.2
2020-05-06T12:00:00.000Z,70.56,6.34,11.37,8.37,1012.67,11.82
2020-05-06T13:00:00.000Z,68.07,5.96,10.55,7.81,1012.49,12.15
2020-05-06T14:00:00.000Z,67.04,4.25,7.28,5.48,1012.45,12.34
2020-05-06T15:00:00.000Z,66.03,3.63,6.24,4.68,1012.78,12.05
2020-05-06T16:00:00.000Z,64.87,2.83,4.94,3.66,1013.06,11.59
2020-05-06T17:00:00.000Z,66.83,3.01,5.21,3.91,1013.6,10.96
2020-05-06T18:00:00.000Z,68.46,3.24,5.52,4.15,1014.45,10.07
2020-05-06T19:00:00.000Z,70.82,4.15,7.64,5.59,1015.13,9.07
2020-05-06T20:00:00.000Z,72.96,4.11,7.65,5.54,1015.39,8.08
2020-05-06T21:00:00.000Z,74.89,4.39,8.79,6.47,1015.5,7.13
2020-05-06T22:00:00.000Z,76.4,7.24,13.51,9.99,1015.79,6.16
2020-05-06T23:00:00.000Z,77.62,8.51,15.65,11.49,1015.75,5.42
2020-05-07T00:00:00.000Z,80.53,8.3,15.49,11.45,1015.53,4.5
2020-05-07T01:00:00.000Z,82.05,6.25,12.11,8.89,1015.45,3.78
2020-05-07T02:00:00.000Z,84.28,6.33,12.36,9.05,1015.56,3.16
2020-05-07T03:00:00.000Z,85.0,7.68,14.52,10.53,1015.64,3.15
2020-05-07T04:00:00.000Z,85.0,8.89,16.71,12.28,1015.45,4.18
2020-05-07T05:00:00.000Z,85.0,9.83,18.58,13.67,1015.31,6.08
2020-05-07T06:00:00.000Z,83.5,8.66,15.62,11.51,1015.34,8.13
2020-05-07T07:00:00.000Z,81.7,9.35,16.38,12.26,1015.48,10.14
2020-05-07T08:00:00.000Z,75.47,10.47,17.9,13.55,1015.61,12.07
2020-05-07T09:00:00.000Z,67.97,10.81,18.5,14.05,1015.85,13.5
2020-05-07T10:00:00.000Z,62.49,10.48,17.83,13.44,1015.92,14.66
2020-05-07T11:00:00.000Z,56.38,7.0,11.99,9.03,1015.96,15.7
2020-05-07T12:00:00.000Z,48.64,4.44,7.47,5.65,1015.92,16.85
2020-05-07T13:00:00.000Z,45.42,2.53,4.49,3.38,1016.15,17.11
2020-05-07T14:00:00.000Z,43.15,2.24,4.05,3.05,1016.62,16.63
2020-05-07T15:00:00.000Z,43.02,1.94,3.56,2.63,1017.06,15.78
2020-05-07T16:00:00.000Z,45.89,2.12,3.92,2.89,1017.42,14.77
2020-05-07T17:00:00.000Z,49.85,2.94,5.32,3.97,1018.03,13.53
2020-05-07T18:00:00.000Z,51.91,4.14,7.52,5.5,1018.62,12.36
2020-05-07T19:00:00.000Z,53.78,7.83,14.57,10.69,1019.07,11.21
2020-05-07T20:00:00.000Z,58.06,13.2,25.08,18.28,1019.4,10.17
2020-05-07T21:00:00.000Z,61.71,6.42,12.12,8.77,1019.83,8.75
2020-05-07T22:00:00.000Z,66.41,8.03,15.88,11.62,1020.11,7.96
2020-05-07T23:00:00.000Z,68.9,10.73,20.15,14.7,1020.32,7.38
2020-05-08T00:00:00.000Z,73.37,10.88,20.37,14.82,1020.39,6.69
2020-05-08T01:00:00.000Z,75.78,10.27,19.34,13.96,1020.55,5.87
2020-05-08T02:00:00.000Z,78.65,9.96,18.38,13.6,1020.62,5.07
2020-05-08T03:00:00.000Z,80.35,10.66,19.84,14.59,1020.77,4.72
2020-05-08T04:00:00.000Z,79.18,11.18,20.71,15.41,1020.68,5.64
2020-05-08T05:00:00.000Z,74.51,8.1,15.17,11.09,1020.52,7.57
2020-05-08T06:00:00.000Z,68.77,8.02,15.94,11.51,1020.07,9.89
2020-05-08T07:00:00.000Z,66.92,5.72,10.52,7.8,1019.61,11.52
2020-05-08T08:00:00.000Z,60.95,6.65,11.76,8.86,1019.04,13.1
2020-05-08T09:00:00.000Z,59.14,9.06,15.97,12.03,1018.46,14.29
2020-05-08T10:00:00.000Z,53.1,12.33,21.42,16.06,1017.78,16.3
2020-05-08T11:00:00.000Z,49.66,10.17,17.35,13.13,1016.9,17.92
2020-05-08T12:00:00.000Z,47.01,8.27,14.17,10.79,1016.07,19.5
2020-05-08T13:00:00.000Z,44.73,8.93,15.14,11.49,1015.88,18.99
2020-05-08T14:00:00.000Z,44.27,10.57,17.59,13.44,1015.66,19.02
2020-05-08T15:00:00.000Z,43.02,12.05,19.65,15.1,1015.58,18.57
2020-05-08T16:00:00.000Z,45.92,12.96,21.44,16.32,1015.43,17.28
2020-05-08T17:00:00.000Z,49.12,13.82,22.26,17.04,1015.43,16.21
2020-05-08T18:00:00.000Z,52.13,18.91,35.37,25.39,1015.23,15.41
2020-05-08T19:00:00.000Z,54.91,20.81,42.13,28.69,1015.27,14.47
2020-05-08T20:00:00.000Z,59.86,21.5,45.01,29.89,1015.39,13.38
2020-05-08T21:00:00.000Z,64.02,23.57,51.25,33.44,1015.72,12.2
2020-05-08T22:00:00.000Z,67.1,23.91,53.29,34.87,1015.82,10.97
2020-05-08T23:00:00.000Z,70.11,23.75,52.24,34.22,1015.93,9.69
2020-05-09T00:00:00.000Z,73.68,24.16,53.79,35.2,1016.13,8.61
2020-05-09T01:00:00.000Z,79.93,24.03,53.08,34.61,1016.25,7.48
2020-05-09T02:00:00.000Z,86.11,21.81,48.02,32.03,1016.51,6.44
2020-05-09T03:00:00.000Z,88.0,20.9,45.17,30.63,1016.77,6.07
2020-05-09T04:00:00.000Z,83.8,20.83,45.04,30.4,1016.91,6.93
2020-05-09T05:00:00.000Z,75.77,19.39,40.74,28.02,1017.01,8.96
2020-05-09T06:00:00.000Z,66.75,13.94,26.76,19.64,1017.17,11.33
2020-05-09T07:00:00.000Z,58.6,9.1,16.73,12.39,1017.01,13.73
2020-05-09T08:00:00.000Z,52.25,6.49,11.75,8.75,1016.72,16.31
2020-05-09T09:00:00.000Z,47.11,4.53,8.11,6.03,1016.42,18.13
2020-05-09T10:00:00.000Z,44.68,3.44,6.26,4.63,1015.9,19.45
2020-05-09T11:00:00.000Z,44.43,3.41,6.14,4.59,1015.3,21.23
2020-05-09T12:00:00.000Z,43.87,4.27,7.52,5.66,1014.88,22.05
2020-05-09T13:00:00.000Z,41.74,5.35,9.1,6.83,1014.44,21.49
2020-05-09T14:00:00.000Z,39.73,4.53,7.65,5.76,1014.12,21.36
2020-05-09T15:00:00.000Z,39.06,3.66,6.08,4.57,1013.89,20.57
2020-05-09T16:00:00.000Z,42.17,5.33,8.94,6.72,1013.72,19.55
2020-05-09T17:00:00.000Z,45.92,6.05,9.84,7.52,1013.75,18.28
2020-05-09T18:00:00.000Z,50.6,9.03,14.56,11.19,1014.12,16.83
2020-05-09T19:00:00.000Z,58.47,14.08,23.4,17.83,1014.45,15.15
2020-05-09T20:00:00.000Z,67.3,20.41,39.03,27.43,1014.15,13.71
2020-05-09T21:00:00.000Z,73.8,24.43,50.57,33.57,1014.19,12.51
2020-05-09T22:00:00.000Z,77.71,25.67,55.31,35.99,1014.12,11.59
2020-05-09T23:00:00.000Z,79.83,29.02,64.27,41.02,1014.18,10.88
2020-05-10T00:00:00.000Z,81.3,30.19,67.34,42.78,1014.13,10.13
2020-05-10T01:00:00.000Z,83.15,31.3,69.01,43.8,1014.09,9.26
2020-05-10T02:00:00.000Z,85.05,34.38,74.43,48.48,1013.98,8.53
2020-05-10T03:00:00.000Z,84.6,31.92,70.31,45.39,1013.97,8.52
2020-05-10T04:00:00.000Z,79.99,25.61,56.18,36.49,1013.7,9.83
2020-05-10T05:00:00.000Z,69.93,16.33,30.18,22.15,1013.54,11.93
2020-05-10T06:00:00.000Z,61.86,7.77,13.29,10.08,1013.29,14.07
2020-05-10T07:00:00.000Z,53.24,5.29,8.83,6.7,1012.7,17.1
2020-05-10T08:00:00.000Z,49.62,6.29,10.31,7.82,1012.21,19.1
2020-05-10T09:00:00.000Z,44.3,4.96,8.2,6.18,1011.57,21.13
2020-05-10T10:00:00.000Z,40.67,5.11,8.53,6.47,1010.77,22.4
2020-05-10T11:00:00.000Z,39.39,4.77,7.94,6.03,1009.76,24.01
2020-05-10T12:00:00.000Z,37.9,5.72,9.42,7.22,1008.91,25.55
2020-05-10T13:00:00.000Z,36.21,8.57,14.2,10.83,1008.53,24.84
2020-05-10T14:00:00.000Z,35.87,9.43,15.55,11.85,1007.9,24.48
2020-05-10T15:00:00.000Z,36.04,9.34,15.39,11.72,1007.46,23.82
2020-05-10T16:00:00.000Z,38.2,10.46,17.11,13.11,1006.97,23.08
2020-05-10T17:00:00.000Z,40.97,11.29,18.49,14.09,1006.73,22.11
2020-05-10T18:00:00.000Z,50.89,15.72,28.78,20.88,1007.49,20.63
2020-05-10T19:00:00.000Z,58.89,15.85,26.85,20.56,1006.91,19.52
2020-05-10T20:00:00.000Z,61.6,15.5,25.73,19.62,1006.47,18.73
2020-05-10T21:00:00.000Z,66.23,16.28,28.06,21.39,1005.7,18.12
2020-05-10T22:00:00.000Z,70.56,17.54,31.65,23.64,1004.89,17.84
2020-05-10T23:00:00.000Z,73.28,19.57,38.1,26.74,1004.08,17.24
2020-05-11T00:00:00.000Z,76.26,19.76,38.92,27.15,1003.32,16.64
2020-05-11T01:00:00.000Z,78.94,19.41,37.21,26.51,1002.75,16.0
2020-05-11T02:00:00.000Z,79.41,21.02,43.61,29.25,1002.11,15.54
2020-05-11T03:00:00.000Z,78.34,20.54,41.4,28.16,1001.94,15.54
2020-05-11T04:00:00.000Z,75.59,19.06,37.13,26.27,1001.76,16.41
2020-05-11T05:00:00.000Z,71.93,17.24,30.59,23.06,1001.5,17.8
2020-05-11T06:00:00.000Z,69.91,15.81,26.94,20.51,1001.37,18.75
2020-05-11T07:00:00.000Z,68.47,15.24,24.99,19.16,1000.95,19.91
2020-05-11T08:00:00.000Z,62.8,14.4,23.3,17.93,1000.18,21.82
2020-05-11T09:00:00.000Z,57.83,13.71,21.9,16.9,999.78,22.79
2020-05-11T10:00:00.000Z,55.94,16.59,27.91,21.5,998.73,23.88
2020-05-11T11:00:00.000Z,53.33,16.77,28.23,21.81,997.93,24.73
2020-05-11T12:00:00.000Z,51.98,16.76,27.95,21.58,997.46,24.47
2020-05-11T13:00:00.000Z,54.87,20.19,38.89,27.35,997.3,23.7
2020-05-11T14:00:00.000Z,60.24,24.78,54.92,35.75,997.06,22.52
2020-05-11T15:00:00.000Z,65.27,23.0,50.69,33.27,996.51,20.87
2020-05-11T16:00:00.000Z,72.31,15.82,30.15,21.94,996.7,17.41
2020-05-11T17:00:00.000Z,80.19,6.26,12.04,8.73,997.17,13.28
2020-05-11T18:00:00.000Z,84.43,3.17,5.89,4.27,998.64,10.56
2020-05-11T19:00:00.000Z,86.52,1.33,2.67,1.87,998.28,8.51
2020-05-11T20:00:00.000Z,87.25,0.98,2.1,1.5,998.24,7.38
2020-05-11T21:00:00.000Z,89.5,0.15,0.52,0.35,999.22,6.37
2020-05-11T22:00:00.000Z,91.0,0.02,0.39,0.18,999.77,5.22
2020-05-11T23:00:00.000Z,91.75,0.01,0.09,0.02,1001.08,3.99
2020-05-12T00:00:00.000Z,93.95,0.01,0.03,0.02,1003.04,2.97
2020-05-12T01:00:00.000Z,96.2,0.0,0.02,0.0,1005.25,2.05
2020-05-12T02:00:00.000Z,98.41,0.03,0.23,0.15,1007.34,1.37
2020-05-12T03:00:00.000Z,98.5,0.21,0.68,0.49,1009.09,1.15
2020-05-12T04:00:00.000Z,94.97,0.37,0.99,0.71,1010.71,1.27
2020-05-12T05:00:00.000Z,91.15,0.71,1.55,1.08,1012.16,2.22
2020-05-12T06:00:00.000Z,89.56,0.94,1.78,1.31,1013.26,3.2
2020-05-12T07:00:00.000Z,87.34,1.75,3.37,2.43,1013.75,4.55
2020-05-12T08:00:00.000Z,82.8,1.51,2.93,2.12,1013.87,6.57
2020-05-12T09:00:00.000Z,75.66,1.74,3.27,2.44,1013.96,8.11
2020-05-12T10:00:00.000Z,67.66,1.46,2.72,1.96,1014.52,8.25
2020-05-12T11:00:00.000Z,63.83,1.16,2.25,1.66,1014.86,9.0
2020-05-12T12:00:00.000Z,55.78,0.76,1.73,1.22,1014.85,10.06
2020-05-12T13:00:00.000Z,52.41,1.34,2.5,1.78,1015.05,10.14
2020-05-12T14:00:00.000Z,49.45,1.6,2.89,2.14,1015.04,10.39
2020-05-12T15:00:00.000Z,50.03,1.52,2.77,2.07,1015.23,9.91
2020-05-12T16:00:00.000Z,54.89,1.99,3.51,2.67,1015.61,9.14
2020-05-12T17:00:00.000Z,60.61,3.48,6.11,4.51,1016.03,8.44
2020-05-12T18:00:00.000Z,65.58,5.7,10.09,7.51,1016.35,7.47
2020-05-12T19:00:00.000Z,69.97,7.75,13.46,9.98,1016.48,6.73
2020-05-12T20:00:00.000Z,72.1,11.74,21.08,15.58,1016.5,6.01
2020-05-12T21:00:00.000Z,75.11,11.52,21.03,15.59,1016.77,5.33
2020-05-12T22:00:00.000Z,77.56,10.06,18.34,13.34,1016.54,4.98
2020-05-12T23:00:00.000Z,79.52,8.34,15.36,11.32,1016.31,4.57
2020-05-13T00:00:00.000Z,81.37,10.25,20.05,14.32,1016.15,4.15
2020-05-13T01:00:00.000Z,82.89,9.87,17.91,13.17,1016.02,3.95
2020-05-13T02:00:00.000Z,84.12,10.2,18.68,13.6,1016.09,3.71
2020-05-13T03:00:00.000Z,83.21,11.1,21.33,15.38,1016.01,3.87
2020-05-13T04:00:00.000Z,79.53,10.83,19.86,14.63,1016.11,4.71
2020-05-13T05:00:00.000Z,76.04,13.01,23.72,17.39,1015.9,5.94
2020-05-13T06:00:00.000Z,71.3,13.12,24.01,17.5,1015.96,7.32
2020-05-13T07:00:00.000Z,66.0,12.7,23.05,16.9,1015.75,8.45
2020-05-13T08:00:00.000Z,60.09,12.0,21.42,15.84,1015.53,9.82
2020-05-13T09:00:00.000Z,54.69,9.22,15.92,11.97,1015.28,11.0
2020-05-13T10:00:00.000Z,52.91,11.01,18.51,13.96,1014.61,11.99
2020-05-13T11:00:00.000Z,50.63,9.85,15.62,11.98,1014.21,12.17
2020-05-13T12:00:00.000Z,49.29,9.43,14.81,11.34,1014.01,12.64
2020-05-13T13:00:00.000Z,47.27,10.43,16.04,12.3,1013.8,12.88
2020-05-13T14:00:00.000Z,46.49,9.83,15.37,11.78,1013.49,13.26
2020-05-13T15:00:00.000Z,46.48,8.73,13.68,10.47,1013.45,13.13
2020-05-13T16:00:00.000Z,48.73,9.03,14.15,10.86,1013.33,12.76
2020-05-13T17:00:00.000Z,50.78,10.71,16.87,12.85,1013.07,12.46
2020-05-13T18:00:00.000Z,58.38,11.26,19.02,14.39,1013.46,10.76
2020-05-13T19:00:00.000Z,62.28,13.18,22.98,17.19,1013.78,9.55
2020-05-13T20:00:00.000Z,67.31,17.71,32.52,24.16,1013.39,8.87
2020-05-13T21:00:00.000Z,71.0,20.08,40.36,28.22,1012.98,8.4
2020-05-13T22:00:00.000Z,73.85,21.26,44.46,30.11,1012.61,8.08
2020-05-13T23:00:00.000Z,77.71,19.71,39.31,27.76,1012.96,7.65
2020-05-14T00:00:00.000Z,81.5,18.54,34.8,25.31,1013.1,7.34
2020-05-14T01:00:00.000Z,84.98,15.33,26.07,19.69,1012.91,6.97
2020-05-14T02:00:00.000Z,87.94,16.61,29.26,21.98,1012.9,6.6
2020-05-14T03:00:00.000Z,89.95,18.78,34.06,25.5,1013.09,6.44
2020-05-14T04:00:00.000Z,91.0,18.13,32.61,24.41,1013.56,6.38
2020-05-14T05:00:00.000Z,90.78,16.91,30.14,22.62,1014.05,6.79
2020-05-14T06:00:00.000Z,88.99,15.05,26.39,19.87,1014.84,7.79
2020-05-14T07:00:00.000Z,82.68,14.28,24.02,18.21,1014.94,9.56
2020-05-14T08:00:00.000Z,70.47,14.48,23.91,18.24,1014.72,11.39
2020-05-14T09:00:00.000Z,60.84,10.8,17.25,13.29,1014.56,12.99
2020-05-14T10:00:00.000Z,56.03,7.96,12.56,9.65,1014.77,13.64
2020-05-14T11:00:00.000Z,53.07,7.69,11.91,9.15,1015.0,13.77
2020-05-14T12:00:00.000Z,49.43,8.72,13.72,10.48,1015.12,14.16
2020-05-14T13:00:00.000Z,48.07,12.0,20.53,15.32,1015.77,13.65
2020-05-14T14:00:00.000Z,47.2,11.44,21.05,15.38,1015.65,14.03
2020-05-14T15:00:00.000Z,48.79,8.07,12.27,9.49,1016.01,13.46
2020-05-14T16:00:00.000Z,54.39,8.34,13.03,10.04,1016.07,12.97
2020-05-14T17:00:00.000Z,64.26,8.14,13.64,10.25,1016.53,11.77
2020-05-14T18:00:00.000Z,69.19,10.79,18.6,14.11,1017.33,10.67
2020-05-14T19:00:00.000Z,75.93,7.63,12.85,9.82,1018.0,9.5
2020-05-14T20:00:00.000Z,83.86,10.82,18.46,13.94,1018.24,8.62
2020-05-14T21:00:00.000Z,88.12,12.58,21.91,16.49,1018.42,7.69
2020-05-14T22:00:00.000Z,89.5,16.34,28.77,21.61,1018.31,6.84
2020-05-14T23:00:00.000Z,89.5,17.53,31.05,23.37,1018.21,6.23
2020-05-15T00:00:00.000Z,89.56,19.15,36.63,26.88,1018.18,5.52
2020-05-15T01:00:00.000Z,90.25,20.59,41.08,29.04,1018.14,4.72
2020-05-15T02:00:00.000Z,90.25,24.59,53.55,35.1,1017.86,3.99
2020-05-15T03:00:00.000Z,89.74,22.87,48.91,32.9,1018.1,3.82
2020-05-15T04:00:00.000Z,87.98,24.22,54.41,35.44,1018.57,4.52
2020-05-15T05:00:00.000Z,83.82,25.21,59.2,37.84,1018.73,5.98
2020-05-15T06:00:00.000Z,78.68,24.24,56.17,36.19,1018.28,8.31
2020-05-15T07:00:00.000Z,72.64,23.82,53.98,34.81,1017.71,10.4
2020-05-15T08:00:00.000Z,59.81,11.64,21.57,15.93,1017.08,12.39
2020-05-15T09:00:00.000Z,50.98,7.35,12.44,9.45,1016.58,13.75
2020-05-15T10:00:00.000Z,47.9,7.62,12.68,9.64,1015.84,14.3
2020-05-15T11:00:00.000Z,44.56,6.86,11.49,8.69,1015.34,14.99
2020-05-15T12:00:00.000Z,41.95,6.04,9.87,7.47,1014.95,15.97
2020-05-15T13:00:00.000Z,39.78,5.24,8.68,6.58,1014.88,16.15
2020-05-15T14:00:00.000Z,37.5,4.19,6.99,5.27,1014.74,16.42
2020-05-15T15:00:00.000Z,36.82,3.98,6.66,5.02,1014.72,15.81
